3.5457703170553936, 30.165062078777588
3.664506650874636, 29.1804055038599
3.7832429846938775, 28.060743003495123
3.9019793185131197, 26.774900482170906
3.9892555980725626, 26.251219427164816
4.093784165451895, 25.186774934749135
4.145160463739067, 23.649141352969764
4.258188319970845, 23.442177770208993
4.376924653790088, 22.121233708268534
4.490523357780612, 19.749447293121804
4.614397321428571, 18.874273573065608
4.733133655247814, 17.61346851427885
4.851869989067056, 16.022512601444184
4.966343992954325, 14.391051404327975
5.094480286534257, 13.172475209645555
5.208078990524782, 11.24228090337035
5.3268153243440235, 9.489317879999156
5.44424686328613, 8.052397895614654
5.564287991982507, 6.086487267234567
5.68302432580175, 3.894141322862808
5.808458606656949, 2.689007464457653
5.865695608600583, 4.934012566065391
5.920496993440233, 1.122156579914673
6.023369768490102, -0.8926460921005415
6.1270560593743, -2.8205073737786677
6.140717373258827, 0.411101994910517
6.2401717383381925, -3.4733048564080917
6.358908072157434, -5.086352647952303
6.477644405976676, -6.8344063649435824
6.596380739795919, -8.523548405376133
6.71511707361516, -10.22496371175842
6.833853407434402, -11.901832486241261
6.952589741253644, -13.559064035204486
7.071326075072887, -15.152474601229102
7.190062408892128, -16.691882797074868
7.303178087856021, -18.04458372593126
7.285964832361516, -20.412751301819426
7.426621720116618, -18.20381590948068
7.463239009077657, -21.044371821928294
7.582805666909621, -21.723160393028337
7.705347652453838, -22.810010692588733
7.8186176865226615, -24.257124839309995
7.944635323222696, -25.524466379958582
8.061810364026563, -27.930233565287594
8.185620900145771, -27.92609906100303
8.304357233965014, -29.04576156136781
8.426138089164237, -30.173866732840324
8.5418299016035, -32.57132483362976
8.662849626457726, -32.14198970984498
8.781585960276967, -32.83423572351019
8.896516642371235, -33.72958550303238
9.013730715500486, -34.56130966997189
9.135511570699709, -35.265782611746005
9.25424790451895, -36.049157625088
9.370374648583923, -36.35373965216884
9.491068174718867, -37.13333714747496
