3.5866439162684083, 5.735166724815013
3.6995451807250954, 5.338794813226919
3.812457423935368, 4.8991556337594915
3.9253559918560876, 4.513410770422464
4.038247625827173, 4.15499260258817
4.15115543901407, 3.7328121452474967
4.264060170445574, 3.322776885908027
4.375397540345504, 3.7974811449732186
4.449840030975405, 2.7136852082213743
4.441255712433248, 3.5698065459638535
4.562384300738927, 2.5029450106623052
4.675260333323339, 2.2060119077091684
4.788135788078616, 1.9113560293812633
4.900991095858015, 1.6960993829863007
5.1220063296400715, 1.2472727009944897
5.239567689774259, 1.0082766957222233
5.3537977900352605, 0.6671951568583374
5.445273128725618, 0.03468024995621022
5.570006793011198, 0.6369111104361487
5.692463958662005, 0.44054811666958926
5.803742915962731, 0.33126684803742634
5.9144062926238385, 0.20542013667446213
6.029462430090226, -0.1343157039810059
6.1423310472007255, -0.40202442424370943
6.3154722510552075, -0.05354501385457411
6.500802471620392, -0.11188996260064954
6.540387619635013, -1.3191641705754513
6.629823628095568, -0.5299689887335397
6.66084727441084, -1.072816734119609
6.772525763518827, -1.128273692843635
6.886017261177032, -1.4081859081409398
6.908205911854793, -2.1424678358803604
6.998127919067173, -1.131346084440743
7.088216178093289, -1.9967071026785987
7.198523997226005, -1.9425859663881049
7.307679462083961, -2.2321741202152765
7.446135849768673, -2.5853260051599456
7.561044781558615, -2.955566460813248
7.677371639375864, -3.418073717272751
7.759411174130883, -3.5840354252255153
7.862826108021434, -3.9660803508178617
7.972285199866194, -4.230978087902997
8.085237120677142, -4.826986691636083
8.196131319705925, -5.251862168143578
8.31100844681717, -5.49676038504996
8.423925120050818, -5.953858286644124
8.53683351106685, -6.3783159686100355
8.649741902082884, -6.80277365057594
8.762665316656452, -7.28643917279777
8.87557024069767, -7.697233507012314
8.988493077442103, -8.178621804608916
9.101417069844809, -8.664564551455978
9.214328735225946, -9.101926506298174
9.327258120700588, -9.60912334964737
9.440188661833503, -10.120874642247017
9.500660984848851, -10.291847157048991
